,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
46618,45,blue-collar,married,secondary,no,54,yes,no,cellular,7,may,279,1,367,1,failure,no
46619,48,management,divorced,secondary,no,122,yes,no,telephone,7,may,325,1,-1,0,unknown,no
46621,43,blue-collar,married,unknown,no,175,no,no,cellular,7,may,54,1,-1,0,unknown,no
46622,45,blue-collar,married,primary,no,956,yes,no,cellular,7,may,643,1,-1,0,unknown,no
46624,30,admin.,single,secondary,no,239,yes,no,cellular,7,may,115,3,-1,0,unknown,no
46625,24,management,single,tertiary,no,1085,no,yes,cellular,7,may,95,6,-1,0,unknown,no
46626,42,admin.,single,secondary,no,2790,yes,no,cellular,7,may,425,1,336,1,failure,no
46627,27,blue-collar,single,secondary,no,4,yes,no,cellular,7,may,153,2,-1,0,unknown,no
46629,34,unemployed,divorced,tertiary,yes,530,yes,no,cellular,7,may,57,1,-1,0,unknown,no
46630,32,entrepreneur,married,secondary,no,-25,yes,no,cellular,7,may,243,2,-1,0,unknown,no
46631,46,blue-collar,married,secondary,no,4646,yes,no,cellular,7,may,33,3,359,1,failure,no
46632,38,self-employed,divorced,tertiary,no,1513,no,no,cellular,7,may,330,1,342,1,failure,no
46633,47,entrepreneur,single,tertiary,no,77,yes,yes,cellular,7,may,308,1,335,3,failure,no
46634,47,management,married,tertiary,no,618,yes,no,cellular,7,may,50,2,359,3,failure,no
46635,58,management,married,tertiary,no,246,yes,no,cellular,7,may,245,2,288,2,failure,no
46636,28,admin.,married,secondary,no,-393,yes,yes,cellular,7,may,247,2,349,2,failure,no
46637,38,management,married,unknown,no,546,yes,no,cellular,7,may,437,3,351,2,failure,no
46638,27,student,single,secondary,no,8366,no,no,cellular,7,may,458,2,349,1,other,no
46639,43,unknown,married,secondary,no,703,yes,no,cellular,7,may,96,3,301,1,failure,no
46640,28,admin.,single,secondary,no,697,yes,no,cellular,7,may,404,2,-1,0,unknown,no
46641,52,management,married,tertiary,no,-1224,yes,no,cellular,7,may,253,4,-1,0,unknown,no
46642,36,admin.,divorced,secondary,no,181,yes,no,cellular,7,may,271,2,-1,0,unknown,no
46643,26,services,single,secondary,no,5533,yes,no,cellular,7,may,582,2,283,4,failure,no
46644,42,blue-collar,divorced,primary,yes,78,yes,no,cellular,7,may,227,2,-1,0,unknown,no
46645,28,self-employed,single,tertiary,no,270,yes,no,cellular,7,may,49,2,345,2,failure,no
46646,35,blue-collar,married,primary,no,1033,yes,no,cellular,7,may,244,2,-1,0,unknown,no
46647,50,blue-collar,married,primary,no,162,yes,no,cellular,7,may,924,3,-1,0,unknown,no
46648,27,services,single,secondary,no,814,yes,no,cellular,7,may,62,2,-1,0,unknown,no
46651,28,technician,single,secondary,no,417,yes,yes,cellular,7,may,188,2,366,2,other,no
46652,37,management,married,tertiary,no,19,yes,no,cellular,7,may,580,2,-1,0,unknown,no
46654,56,technician,married,secondary,no,264,yes,yes,cellular,7,may,639,2,280,5,success,no
46655,41,blue-collar,married,secondary,no,424,yes,no,cellular,7,may,83,5,-1,0,unknown,no
46656,33,admin.,married,secondary,no,543,yes,no,cellular,7,may,244,2,-1,0,unknown,no
46657,28,self-employed,single,tertiary,no,75,yes,no,cellular,7,may,245,3,-1,0,unknown,no
46658,54,blue-collar,divorced,secondary,no,1145,yes,no,cellular,7,may,178,3,-1,0,unknown,no
46659,24,technician,married,secondary,no,432,yes,no,cellular,7,may,212,2,-1,0,unknown,no
46660,39,technician,divorced,secondary,no,411,yes,no,cellular,7,may,17,2,-1,0,unknown,no
46661,36,housemaid,married,secondary,no,556,yes,no,cellular,7,may,35,3,-1,0,unknown,no
46663,46,entrepreneur,married,tertiary,no,193,yes,no,cellular,7,may,201,8,-1,0,unknown,no
46665,38,technician,married,secondary,no,2000,yes,no,cellular,7,may,198,2,-1,0,unknown,no
46667,34,technician,single,secondary,no,105,yes,no,cellular,7,may,146,2,171,3,failure,no
46668,27,blue-collar,single,secondary,yes,-717,yes,yes,cellular,7,may,202,2,349,1,other,no
46669,31,admin.,married,secondary,no,799,yes,no,cellular,7,may,556,3,-1,0,unknown,no
46670,35,admin.,divorced,secondary,no,0,yes,no,cellular,7,may,262,2,-1,0,unknown,no
46671,31,technician,single,unknown,no,460,yes,no,cellular,7,may,189,2,-1,0,unknown,no
46673,26,housemaid,married,secondary,no,13,yes,no,cellular,7,may,132,2,293,1,other,no
46675,51,management,married,tertiary,no,1854,yes,yes,cellular,7,may,166,3,338,2,failure,no
46676,53,blue-collar,married,primary,no,2144,yes,no,cellular,7,may,217,2,342,1,failure,no
46678,56,entrepreneur,married,tertiary,no,16125,no,no,telephone,7,may,202,2,167,1,failure,no
46679,38,admin.,divorced,tertiary,no,2801,yes,yes,cellular,7,may,252,2,-1,0,unknown,no
46680,39,blue-collar,married,secondary,no,660,yes,yes,cellular,7,may,93,4,168,3,failure,no
46682,57,services,married,secondary,no,1577,yes,no,telephone,7,may,908,2,357,1,other,no
46684,29,blue-collar,married,secondary,no,-20,yes,no,cellular,7,may,140,3,-1,0,unknown,no
46686,44,self-employed,married,tertiary,no,11757,no,no,cellular,7,may,152,2,-1,0,unknown,no
46687,37,unemployed,single,secondary,no,490,yes,yes,cellular,7,may,739,2,325,3,failure,no
46688,38,blue-collar,divorced,secondary,no,595,yes,no,cellular,7,may,245,3,-1,0,unknown,no
46689,43,blue-collar,married,secondary,no,1255,yes,yes,cellular,7,may,300,2,-1,0,unknown,no
46690,41,technician,divorced,secondary,no,348,yes,no,cellular,7,may,225,2,275,2,failure,no
46691,28,admin.,single,secondary,no,-181,yes,yes,cellular,7,may,429,2,343,4,failure,no
46693,32,management,divorced,tertiary,yes,-277,yes,no,cellular,7,may,196,3,-1,0,unknown,no
46694,33,technician,single,secondary,no,5214,yes,no,cellular,7,may,293,2,-1,0,unknown,no
46697,55,retired,married,secondary,no,1,yes,no,telephone,7,may,79,2,360,6,other,no
46698,32,entrepreneur,married,tertiary,no,0,yes,no,cellular,7,may,388,2,349,2,failure,no
46699,50,management,married,tertiary,no,1174,yes,no,cellular,7,may,128,2,-1,0,unknown,no
46700,45,technician,married,secondary,no,1240,no,no,cellular,7,may,269,2,-1,0,unknown,no
46701,32,technician,single,tertiary,no,2626,yes,yes,cellular,7,may,217,2,351,2,other,no
46703,40,admin.,married,secondary,no,168,yes,no,cellular,7,may,249,2,169,1,failure,no
46704,38,entrepreneur,married,unknown,no,1134,yes,no,cellular,7,may,249,4,332,3,failure,no
46705,29,management,married,tertiary,no,991,no,no,cellular,7,may,109,2,-1,0,unknown,no
46706,32,admin.,married,secondary,no,203,yes,yes,cellular,7,may,219,2,-1,0,unknown,no
46707,36,management,divorced,tertiary,no,-252,yes,no,cellular,7,may,235,2,293,1,other,no
46709,37,management,married,tertiary,no,591,yes,no,cellular,7,may,181,2,255,5,failure,no
46710,39,services,single,secondary,no,1163,yes,no,cellular,7,may,432,3,363,2,other,no
46714,31,services,single,secondary,no,1192,yes,no,cellular,7,may,156,2,349,2,other,no
46716,36,technician,married,secondary,no,197,yes,no,cellular,7,may,589,2,-1,0,unknown,no
46717,46,technician,divorced,secondary,no,-154,yes,no,cellular,7,may,215,2,294,1,failure,no
46719,43,services,single,secondary,no,37,yes,no,cellular,7,may,329,2,-1,0,unknown,no
46720,33,technician,divorced,tertiary,no,2558,no,no,cellular,7,may,680,2,367,2,failure,no
46722,35,blue-collar,married,secondary,no,848,yes,no,cellular,7,may,174,3,366,2,failure,no
46723,29,self-employed,married,tertiary,no,0,yes,no,cellular,7,may,253,2,302,1,failure,no
46724,33,blue-collar,married,secondary,no,1221,yes,no,cellular,7,may,127,6,-1,0,unknown,no
46725,27,technician,married,secondary,no,130,yes,no,cellular,7,may,265,3,-1,0,unknown,no
46726,27,housemaid,single,tertiary,no,979,yes,no,cellular,7,may,272,4,357,1,other,no
46729,32,services,single,secondary,no,1274,yes,no,cellular,7,may,239,2,-1,0,unknown,no
46730,48,management,married,tertiary,no,60,no,no,telephone,7,may,376,2,339,7,failure,no
46731,32,admin.,single,secondary,no,626,yes,no,cellular,7,may,324,2,351,1,failure,no
46732,30,management,married,tertiary,no,86,yes,yes,cellular,7,may,255,6,169,3,failure,no
46733,32,admin.,married,unknown,no,516,yes,no,cellular,7,may,20,8,-1,0,unknown,no
46734,43,admin.,divorced,secondary,no,146,yes,no,cellular,7,may,274,3,358,2,failure,no
46735,33,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,831,4,-1,0,unknown,no
46736,52,management,married,tertiary,no,0,yes,yes,cellular,7,may,541,3,343,5,failure,no
46737,58,entrepreneur,single,tertiary,no,229,yes,no,cellular,7,may,162,7,-1,0,unknown,no
46738,37,blue-collar,married,secondary,no,-158,yes,yes,cellular,7,may,892,2,-1,0,unknown,no
46739,59,management,married,primary,no,0,yes,no,telephone,7,may,123,3,-1,0,unknown,no
46740,57,technician,married,secondary,no,3071,yes,yes,cellular,7,may,63,3,-1,0,unknown,no
46742,44,management,divorced,tertiary,no,0,yes,no,telephone,7,may,146,4,-1,0,unknown,no
46743,25,self-employed,single,secondary,no,933,yes,no,cellular,7,may,463,2,-1,0,unknown,no
46744,43,blue-collar,married,primary,no,823,yes,no,telephone,7,may,174,12,-1,0,unknown,no
46745,24,technician,single,secondary,no,-540,yes,no,cellular,7,may,190,2,-1,0,unknown,no
46746,25,technician,divorced,tertiary,no,2317,yes,no,cellular,7,may,273,4,-1,0,unknown,no
46747,33,services,married,secondary,no,0,yes,yes,cellular,7,may,172,2,-1,0,unknown,no
46748,46,retired,married,primary,no,-35,yes,no,cellular,7,may,304,3,-1,0,unknown,no
46749,50,blue-collar,married,secondary,no,26,yes,no,cellular,7,may,245,5,366,2,failure,no
46751,33,technician,divorced,secondary,no,0,yes,no,cellular,7,may,177,2,-1,0,unknown,no
46752,26,student,single,secondary,no,279,no,no,cellular,7,may,239,3,-1,0,unknown,no
46753,39,admin.,married,tertiary,no,464,yes,no,cellular,7,may,100,1,-1,0,unknown,no
46754,22,student,single,secondary,no,252,yes,no,cellular,7,may,206,3,-1,0,unknown,no
46757,46,technician,married,secondary,no,-408,yes,yes,telephone,7,may,138,4,286,1,other,no
46760,35,blue-collar,married,secondary,no,1615,yes,no,cellular,7,may,1051,2,-1,0,unknown,no
46761,34,admin.,divorced,secondary,no,0,yes,no,cellular,7,may,323,3,-1,0,unknown,no
46762,27,blue-collar,married,secondary,yes,-584,yes,no,cellular,7,may,411,2,-1,0,unknown,no
46763,49,management,married,tertiary,no,734,yes,no,cellular,7,may,42,2,324,3,failure,no
46764,54,blue-collar,married,secondary,no,1223,yes,no,cellular,7,may,369,1,-1,0,unknown,no
46765,52,management,married,tertiary,no,249,yes,yes,telephone,7,may,100,1,-1,0,unknown,no
46766,27,blue-collar,single,secondary,no,185,yes,no,cellular,7,may,212,1,-1,0,unknown,no
46767,41,management,married,tertiary,no,11103,yes,no,telephone,7,may,55,1,-1,0,unknown,no
46769,28,admin.,single,secondary,no,26,yes,no,cellular,7,may,227,2,-1,0,unknown,no
46770,39,blue-collar,single,secondary,no,0,yes,no,cellular,7,may,722,2,-1,0,unknown,no
46771,45,technician,divorced,secondary,no,3271,no,no,cellular,7,may,388,2,-1,0,unknown,no
46772,36,blue-collar,married,secondary,no,195,yes,yes,cellular,7,may,1297,2,-1,0,unknown,no
46773,33,technician,single,secondary,no,781,yes,no,cellular,7,may,201,1,-1,0,unknown,no
46774,32,technician,single,tertiary,no,1849,yes,no,cellular,7,may,155,1,-1,0,unknown,no
46775,34,blue-collar,single,primary,no,279,yes,no,cellular,7,may,208,1,357,1,failure,no
46776,29,technician,single,secondary,no,281,yes,no,cellular,7,may,340,1,-1,0,unknown,no
46777,26,technician,married,secondary,no,518,yes,no,cellular,7,may,189,3,-1,0,unknown,no
46778,28,services,single,secondary,no,805,yes,no,cellular,7,may,148,5,336,7,other,no
46779,29,management,married,tertiary,no,202,yes,no,cellular,7,may,378,1,-1,0,unknown,no
46780,49,blue-collar,married,primary,no,762,yes,no,cellular,7,may,373,2,360,4,failure,no
46781,47,services,married,secondary,no,1269,yes,no,cellular,7,may,181,1,253,6,other,no
46782,38,blue-collar,married,secondary,no,117,yes,no,cellular,7,may,54,1,337,1,failure,no
46783,40,admin.,divorced,unknown,no,64,yes,no,cellular,7,may,873,1,293,1,failure,no
46784,43,blue-collar,married,secondary,no,232,yes,no,telephone,8,may,128,8,324,7,other,no
46785,37,services,married,secondary,no,4760,yes,no,cellular,8,may,182,2,169,2,failure,no
46786,47,blue-collar,divorced,secondary,no,169,yes,no,cellular,8,may,141,2,-1,0,unknown,no
46788,35,management,married,tertiary,no,247,yes,no,cellular,8,may,209,3,367,3,other,no
46790,40,admin.,divorced,secondary,no,-607,yes,no,cellular,8,may,328,2,353,2,failure,no
46791,43,management,married,tertiary,no,9,yes,no,telephone,8,may,142,3,358,3,failure,no
46792,42,entrepreneur,married,primary,no,319,yes,no,telephone,8,may,17,9,-1,0,unknown,no
46793,37,blue-collar,married,primary,no,0,yes,no,telephone,8,may,143,4,-1,0,unknown,no
46794,57,management,divorced,tertiary,no,52,yes,no,cellular,8,may,40,3,359,8,other,no
46796,34,unemployed,married,secondary,no,1243,yes,yes,cellular,8,may,157,4,-1,0,unknown,no
46797,56,blue-collar,married,secondary,no,1255,yes,no,telephone,8,may,145,1,-1,0,unknown,no
46798,25,technician,single,secondary,no,50,yes,no,cellular,8,may,191,1,-1,0,unknown,no
46800,50,management,married,tertiary,no,400,yes,no,cellular,8,may,41,1,360,1,failure,no
46801,33,blue-collar,married,primary,no,245,yes,yes,cellular,8,may,253,3,-1,0,unknown,no
46802,43,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,440,1,-1,0,unknown,no
46803,31,management,married,tertiary,no,-181,yes,no,cellular,8,may,127,1,170,2,failure,no
46804,39,admin.,single,secondary,no,2749,yes,no,cellular,8,may,104,1,170,1,failure,no
46805,44,entrepreneur,married,primary,no,5039,no,no,cellular,8,may,317,2,-1,0,unknown,no
46806,42,blue-collar,married,primary,no,608,yes,no,cellular,8,may,67,2,-1,0,unknown,no
46807,31,self-employed,single,unknown,no,7118,yes,no,cellular,8,may,795,6,170,3,failure,no
46808,34,unemployed,single,secondary,no,233,yes,no,cellular,8,may,11,8,365,4,failure,no
46809,57,retired,divorced,secondary,no,1029,yes,no,cellular,8,may,165,1,-1,0,unknown,no
46810,37,blue-collar,married,primary,no,120,yes,no,cellular,8,may,80,4,358,1,other,no
46812,42,management,divorced,tertiary,no,357,yes,no,cellular,8,may,39,1,-1,0,unknown,no
46813,29,admin.,divorced,secondary,no,883,no,yes,cellular,8,may,85,1,-1,0,unknown,no
46814,42,admin.,single,secondary,no,-149,yes,yes,cellular,8,may,33,1,-1,0,unknown,no
46815,57,blue-collar,divorced,secondary,no,75,yes,no,cellular,8,may,159,1,361,2,failure,no
46816,53,technician,married,tertiary,no,7,no,yes,cellular,8,may,57,1,368,1,failure,no
46818,37,technician,married,secondary,no,1613,yes,no,cellular,8,may,266,1,281,11,other,no
46819,33,technician,single,secondary,no,3806,yes,no,cellular,8,may,95,3,-1,0,unknown,no
46820,48,management,single,tertiary,no,0,yes,yes,cellular,8,may,76,1,-1,0,unknown,no
46822,41,admin.,divorced,secondary,no,639,yes,no,cellular,8,may,88,1,-1,0,unknown,no
46823,45,self-employed,married,secondary,no,264,yes,no,cellular,8,may,113,1,360,2,failure,no
46825,32,technician,married,secondary,no,56,yes,no,cellular,8,may,126,1,359,5,other,no
46826,40,self-employed,married,secondary,no,167,yes,yes,cellular,8,may,380,4,295,1,failure,no
46827,57,services,married,secondary,no,68,yes,no,cellular,8,may,65,2,-1,0,unknown,no
46828,45,admin.,single,secondary,no,0,yes,no,cellular,8,may,38,1,-1,0,unknown,no
46829,45,services,married,secondary,no,770,yes,no,cellular,8,may,114,1,-1,0,unknown,no
46830,45,management,married,secondary,no,458,yes,no,cellular,8,may,181,3,-1,0,unknown,no
46831,46,management,married,secondary,no,174,yes,no,cellular,8,may,157,1,-1,0,unknown,no
46832,56,admin.,divorced,unknown,no,789,yes,no,cellular,8,may,1022,1,360,2,failure,no
46833,56,technician,married,secondary,no,2313,yes,no,cellular,8,may,293,3,364,2,failure,no
46834,40,blue-collar,divorced,primary,no,71,yes,no,cellular,8,may,225,1,-1,0,unknown,no
46835,34,technician,married,secondary,no,1234,yes,no,cellular,8,may,106,1,288,6,failure,no
46836,38,blue-collar,single,primary,no,0,yes,yes,cellular,8,may,84,1,290,1,failure,no
46838,41,management,married,tertiary,no,-4,yes,no,cellular,8,may,72,1,368,1,failure,no
46839,43,blue-collar,married,secondary,no,2,yes,yes,cellular,8,may,7,5,-1,0,unknown,no
46840,43,technician,married,secondary,no,-330,yes,yes,cellular,8,may,105,1,-1,0,unknown,no
46842,33,technician,married,tertiary,no,0,yes,no,cellular,8,may,206,1,-1,0,unknown,no
46843,33,technician,single,secondary,no,220,yes,no,cellular,8,may,197,1,-1,0,unknown,no
46844,34,management,single,tertiary,no,5945,yes,no,cellular,8,may,285,1,170,1,failure,no
46845,59,self-employed,married,tertiary,no,6237,yes,no,cellular,8,may,63,1,169,2,failure,no
46846,39,services,married,secondary,no,100,yes,no,cellular,8,may,132,1,-1,0,unknown,no
46847,42,blue-collar,divorced,primary,no,28,yes,no,cellular,8,may,213,5,-1,0,unknown,no
46849,31,technician,single,secondary,no,106,yes,no,cellular,8,may,94,1,-1,0,unknown,no
46851,49,technician,married,tertiary,no,-129,yes,no,cellular,8,may,240,1,-1,0,unknown,no
46852,40,admin.,divorced,secondary,no,2679,yes,yes,cellular,8,may,122,1,350,1,failure,no
46853,31,technician,single,secondary,no,691,yes,no,cellular,8,may,198,1,-1,0,unknown,no
46854,39,admin.,single,secondary,no,1965,yes,no,cellular,8,may,247,1,-1,0,unknown,no
46855,56,management,married,tertiary,no,73,yes,no,cellular,8,may,122,1,368,2,failure,no
46856,43,admin.,single,secondary,no,979,yes,no,cellular,8,may,154,1,-1,0,unknown,no
46857,31,unemployed,divorced,secondary,no,1144,yes,no,cellular,8,may,65,2,367,1,failure,no
46858,41,blue-collar,divorced,secondary,no,-274,yes,no,cellular,8,may,279,1,-1,0,unknown,no
46860,32,unemployed,single,secondary,no,747,yes,no,cellular,8,may,130,2,-1,0,unknown,no
46861,34,management,single,tertiary,no,220,yes,no,telephone,8,may,63,1,-1,0,unknown,no
46862,32,technician,married,secondary,no,0,yes,no,cellular,8,may,77,2,-1,0,unknown,no
46866,39,management,divorced,tertiary,no,299,yes,no,cellular,8,may,40,2,-1,0,unknown,no
46869,51,admin.,divorced,secondary,no,74,yes,no,cellular,8,may,74,2,287,2,failure,no
46870,58,technician,married,secondary,no,950,yes,no,cellular,8,may,49,1,303,1,failure,no
46871,36,admin.,single,secondary,no,506,yes,no,cellular,8,may,208,4,-1,0,unknown,no
46872,40,management,single,primary,no,259,yes,no,cellular,8,may,70,1,-1,0,unknown,no
46873,54,entrepreneur,married,unknown,no,19,yes,no,cellular,8,may,103,1,368,1,failure,no
46874,35,blue-collar,married,secondary,no,156,yes,no,cellular,8,may,302,1,283,3,failure,no
46875,31,technician,single,secondary,no,-423,yes,no,cellular,8,may,103,6,-1,0,unknown,no
46877,48,blue-collar,married,secondary,no,1794,yes,yes,cellular,8,may,97,1,343,2,failure,no
46878,48,management,divorced,tertiary,no,84,yes,no,cellular,8,may,14,5,364,5,failure,no
46879,36,services,married,secondary,no,-182,yes,yes,cellular,8,may,19,6,304,11,other,no
46880,31,blue-collar,married,secondary,no,8,yes,no,cellular,8,may,98,2,170,1,failure,no
46881,32,blue-collar,single,secondary,no,259,yes,no,cellular,8,may,158,3,354,1,failure,no
46882,46,retired,married,secondary,no,2396,no,no,cellular,8,may,307,1,-1,0,unknown,no
46883,50,technician,married,secondary,no,20,yes,no,cellular,8,may,57,1,303,1,failure,no
46884,41,blue-collar,married,primary,no,1428,yes,yes,cellular,8,may,182,1,-1,0,unknown,no
