duration,campaign,poutcome
158,2,unknown
472,2,failure
135,2,other
275,3,unknown
155,2,unknown
235,6,unknown
125,4,unknown
175,5,failure
22,5,unknown
134,4,unknown
807,3,failure
235,2,failure
57,2,other
673,4,unknown
124,2,unknown
225,3,unknown
177,2,unknown
455,2,failure
185,3,unknown
285,3,failure
295,3,unknown
101,2,failure
456,2,failure
256,4,unknown
600,4,unknown
268,3,unknown
899,3,unknown
220,3,other
700,3,unknown
150,7,unknown
147,4,failure
236,6,other
58,2,failure
1388,7,failure
57,5,other
130,2,unknown
50,2,unknown
94,3,unknown
83,5,other
16,6,unknown
20,2,unknown
46,4,unknown
152,4,failure
61,4,failure
389,4,unknown
91,5,failure
1108,3,unknown
197,3,other
8,7,unknown
117,2,other
564,2,other
24,2,other
413,6,unknown
254,3,unknown
164,2,failure
53,5,failure
65,5,unknown
20,6,failure
6,5,unknown
5,7,failure
82,5,failure
321,4,unknown
81,3,other
136,2,unknown
14,4,other
133,2,unknown
320,4,other
211,3,failure
26,1,failure
129,1,unknown
38,1,failure
200,1,unknown
15,7,other
259,1,failure
130,1,failure
211,1,unknown
87,3,failure
129,1,unknown
44,9,unknown
348,1,unknown
231,2,other
155,1,unknown
22,1,failure
32,1,failure
217,1,failure
25,1,unknown
370,1,failure
201,1,unknown
152,1,failure
793,5,unknown
66,1,unknown
150,3,failure
213,1,unknown
364,1,failure
329,1,unknown
173,1,unknown
51,1,unknown
109,1,failure
23,1,failure
207,1,unknown
134,1,failure
193,1,unknown
173,2,other
67,1,failure
149,1,unknown
29,6,other
84,1,unknown
43,3,unknown
172,1,unknown
161,1,unknown
172,2,failure
785,1,unknown
628,1,unknown
200,2,failure
134,1,failure
51,1,unknown
140,3,unknown
87,1,unknown
79,1,failure
157,1,failure
19,8,failure
9,9,unknown
9,12,other
19,11,unknown
39,1,success
502,1,unknown
113,1,unknown
30,10,unknown
47,1,unknown
69,1,failure
296,1,unknown
167,1,other
323,1,unknown
147,4,unknown
177,4,unknown
388,1,unknown
61,1,unknown
133,1,failure
699,1,unknown
96,2,failure
6,7,other
318,5,success
66,1,failure
272,1,other
88,2,unknown
15,7,unknown
294,1,failure
152,3,unknown
15,5,failure
290,1,unknown
12,7,unknown
123,2,unknown
93,1,failure
133,1,unknown
99,1,unknown
256,2,failure
149,1,failure
131,1,failure
74,3,unknown
67,2,unknown
152,2,other
27,5,unknown
275,1,failure
116,4,unknown
11,8,other
78,2,unknown
147,2,unknown
46,1,unknown
104,1,unknown
119,3,failure
423,1,failure
315,1,failure
78,1,unknown
44,1,failure
9,5,unknown
66,1,failure
109,1,unknown
7,6,unknown
101,1,unknown
127,1,unknown
83,2,unknown
205,1,failure
408,1,unknown
18,1,unknown
276,1,success
109,1,unknown
234,2,failure
115,1,unknown
155,1,failure
272,2,unknown
329,1,unknown
363,1,failure
589,1,unknown
172,1,failure
53,1,unknown
34,8,unknown
82,2,unknown
60,5,unknown
528,1,failure
296,1,failure
114,1,failure
249,2,failure
112,1,unknown
204,1,success
168,2,unknown
60,1,failure
80,1,failure
281,1,failure
321,1,unknown
87,1,unknown
149,1,unknown
354,1,failure
294,1,unknown
137,3,unknown
191,1,failure
55,1,failure
172,1,unknown
85,2,other
16,6,other
444,1,unknown
324,2,unknown
110,4,unknown
421,3,unknown
174,1,other
257,4,unknown
296,1,unknown
9,8,unknown
337,3,other
185,1,failure
104,4,unknown
152,1,failure
231,1,other
184,1,failure
573,7,failure
124,1,unknown
96,2,failure
21,6,unknown
99,1,unknown
233,3,unknown
117,2,failure
261,1,unknown
201,1,failure
53,1,unknown
363,1,other
56,1,other
96,1,failure
108,1,unknown
8,5,unknown
413,1,unknown
66,1,failure
177,1,failure
14,6,failure
253,1,unknown
152,1,failure
316,1,unknown
137,1,failure
154,1,failure
165,1,failure
201,1,failure
466,2,unknown
368,1,unknown
88,1,failure
157,1,unknown
77,4,unknown
96,6,other
38,2,failure
104,1,unknown
148,4,unknown
68,1,other
125,2,failure
364,2,unknown
179,1,unknown
427,1,unknown
63,1,unknown
197,2,unknown
215,1,failure
323,2,unknown
290,1,failure
147,1,unknown
143,1,failure
541,1,failure
172,1,unknown
309,1,failure
69,1,unknown
79,1,unknown
213,1,unknown
101,3,unknown
54,1,failure
54,1,success
196,3,unknown
247,1,unknown
426,1,failure
133,1,failure
121,1,unknown
135,1,failure
404,2,unknown
80,2,unknown
341,1,unknown
156,1,unknown
168,1,unknown
118,2,unknown
176,1,unknown
223,1,failure
35,1,unknown
199,1,failure
206,1,unknown
721,1,unknown
641,1,unknown
163,1,unknown
234,1,failure
86,3,unknown
180,2,failure
68,4,success
103,1,unknown
239,1,failure
325,2,unknown
234,3,unknown
194,4,other
134,1,failure
77,4,unknown
122,1,failure
109,1,failure
216,4,unknown
1966,1,unknown
131,1,unknown
281,1,unknown
156,5,failure
161,2,unknown
44,1,failure
240,1,failure
172,1,unknown
127,1,unknown
248,1,other
38,1,failure
201,1,failure
341,1,unknown
52,4,unknown
77,3,other
109,1,unknown
361,1,failure
417,1,unknown
262,1,failure
44,1,unknown
156,1,failure
166,1,failure
76,3,unknown
298,1,unknown
466,1,unknown
291,8,failure
484,3,other
204,3,unknown
169,2,unknown
437,2,unknown
37,3,other
193,3,other
204,2,unknown
163,2,failure
358,2,failure
246,2,success
122,2,unknown
151,2,unknown
119,2,failure
172,3,other
187,3,unknown
124,2,failure
252,5,unknown
85,2,failure
199,3,unknown
98,2,failure
107,7,other
158,5,unknown
194,3,unknown
88,2,unknown
323,3,failure
177,3,other
431,2,unknown
53,3,failure
396,2,failure
157,4,unknown
65,2,unknown
612,2,other
251,2,unknown
537,5,failure
94,2,failure
499,3,unknown
197,2,other
195,3,failure
65,2,unknown
168,4,failure
154,2,failure
307,2,unknown
45,4,unknown
121,2,failure
318,3,failure
255,2,failure
53,7,unknown
173,2,unknown
65,4,failure
444,2,failure
308,3,other
562,2,success
228,3,unknown
272,4,failure
220,4,other
419,2,unknown
369,2,unknown
65,2,other
76,7,success
805,2,unknown
97,5,unknown
777,2,unknown
378,2,failure
185,2,failure
1805,4,unknown
139,2,unknown
222,2,failure
237,2,other
141,2,unknown
135,3,unknown
102,2,unknown
65,2,failure
80,2,other
281,3,unknown
36,2,unknown
143,2,other
212,3,unknown
259,3,unknown
221,2,unknown
84,2,failure
406,5,other
185,4,unknown
155,2,failure
53,3,unknown
99,2,failure
217,2,unknown
25,4,failure
277,2,failure
125,2,unknown
125,3,unknown
97,5,unknown
449,6,unknown
134,2,unknown
265,2,unknown
285,2,other
32,5,unknown
383,5,other
179,3,other
136,5,unknown
420,3,unknown
513,3,failure
133,4,unknown
240,3,failure
204,3,unknown
135,2,failure
245,4,unknown
38,3,unknown
331,3,unknown
771,2,other
491,2,unknown
992,5,other
302,4,unknown
72,4,failure
324,3,unknown
310,2,unknown
182,4,unknown
1309,2,unknown
364,2,failure
36,9,failure
426,3,other
196,3,failure
25,7,unknown
126,2,failure
201,3,unknown
630,3,failure
48,4,failure
189,3,unknown
305,8,unknown
205,3,unknown
68,3,unknown
65,3,unknown
115,3,unknown
247,2,unknown
164,3,unknown
178,2,failure
24,7,failure
9,6,unknown
91,4,unknown
36,6,unknown
8,6,failure
33,3,unknown
121,2,unknown
436,3,unknown
119,2,failure
13,5,unknown
16,7,unknown
7,7,unknown
259,4,unknown
536,3,unknown
102,3,unknown
19,8,failure
152,2,other
113,2,unknown
14,3,other
21,8,unknown
17,5,other
18,6,failure
13,7,other
17,7,other
99,4,unknown
11,15,failure
164,1,unknown
263,1,failure
465,3,unknown
94,1,unknown
178,8,failure
6,6,failure
33,6,unknown
222,1,unknown
325,1,failure
925,1,unknown
254,11,unknown
9,5,other
15,11,failure
12,8,unknown
580,1,failure
42,7,unknown
40,1,unknown
720,1,failure
141,1,unknown
10,10,unknown
146,3,unknown
21,2,unknown
365,1,failure
895,3,unknown
91,1,unknown
84,4,other
182,1,unknown
46,1,unknown
127,1,unknown
306,1,unknown
161,1,failure
119,1,failure
61,6,unknown
362,1,failure
151,2,failure
566,1,failure
141,1,unknown
291,1,other
287,1,unknown
244,1,failure
123,1,unknown
201,1,failure
16,5,unknown
212,1,unknown
317,1,failure
86,2,failure
145,1,unknown
532,1,failure
248,1,unknown
158,1,unknown
141,1,other
161,3,unknown
276,1,unknown
201,1,other
7,7,unknown
51,1,failure
9,1,unknown
283,1,other
341,1,other
102,1,failure
283,2,unknown
143,1,unknown
428,3,unknown
484,3,other
338,1,other
149,3,unknown
73,1,failure
94,1,unknown
260,1,unknown
185,1,unknown
223,1,unknown
76,1,unknown
214,1,failure
103,2,unknown
451,1,failure
273,3,unknown
105,1,unknown
8,7,unknown
162,2,unknown
365,6,failure
17,7,unknown
255,2,failure
377,4,other
263,1,unknown
125,1,failure
67,1,unknown
411,2,unknown
279,1,failure
112,2,unknown
152,1,unknown
10,9,failure
14,8,unknown
243,1,unknown
12,7,unknown
188,1,failure
498,1,success
149,1,failure
62,7,unknown
877,2,failure
204,1,unknown
155,1,failure
159,1,other
303,1,unknown
258,1,success
161,1,failure
107,4,failure
57,4,unknown
64,2,unknown
116,4,failure
318,3,unknown
183,3,unknown
343,2,unknown
230,4,failure
138,2,unknown
11,5,unknown
155,2,unknown
47,1,failure
201,2,failure
72,2,failure
11,5,unknown
289,3,unknown
273,1,unknown
91,1,failure
23,1,failure
121,1,unknown
8,5,unknown
524,1,failure
13,5,unknown
72,1,other
157,4,failure
112,1,failure
50,2,failure
35,1,other
123,1,other
335,1,unknown
255,1,other
334,2,unknown
104,1,unknown
235,1,other
200,1,unknown
137,3,unknown
64,3,failure
433,1,unknown
215,1,unknown
287,1,failure
391,1,failure
93,1,other
171,3,unknown
221,2,failure
225,1,failure
24,1,failure
523,2,unknown
298,1,unknown
200,1,unknown
93,1,unknown
234,2,unknown
419,1,failure
87,1,other
83,1,unknown
135,1,failure
97,1,unknown
128,1,unknown
586,1,failure
208,1,unknown
1106,1,unknown
703,4,unknown
151,2,other
506,1,unknown
282,1,failure
377,1,unknown
174,2,unknown
437,2,other
199,15,unknown
175,1,unknown
386,3,unknown
51,5,unknown
233,1,unknown
74,1,failure
111,1,failure
184,1,unknown
168,2,unknown
156,1,unknown
97,1,failure
97,1,failure
160,1,unknown
202,1,unknown
112,2,failure
154,2,failure
337,2,unknown
177,2,other
95,2,unknown
246,2,other
294,2,unknown
162,4,failure
20,2,unknown
115,3,unknown
73,1,unknown
136,1,failure
9,10,other
138,1,unknown
30,6,unknown
444,1,unknown
466,1,unknown
146,1,failure
7,7,failure
172,1,unknown
16,6,failure
150,1,failure
163,1,other
175,1,failure
22,6,unknown
430,4,unknown
97,2,unknown
164,2,unknown
71,1,failure
136,1,failure
92,1,failure
17,6,unknown
155,2,other
159,1,failure
36,1,other
334,1,unknown
107,1,failure
104,1,unknown
143,1,failure
106,1,failure
217,2,unknown
216,1,unknown
166,1,unknown
87,1,unknown
64,1,failure
105,1,unknown
99,2,unknown
256,1,success
121,1,unknown
285,1,other
167,1,unknown
311,1,unknown
164,2,failure
444,1,unknown
175,3,unknown
292,1,unknown
59,1,failure
182,1,failure
92,3,unknown
396,1,failure
432,1,unknown
50,2,unknown
111,1,unknown
685,2,unknown
423,3,unknown
134,2,unknown
65,1,unknown
165,5,failure
177,2,unknown
99,7,failure
108,4,other
291,2,unknown
170,1,unknown
330,2,unknown
480,2,unknown
172,2,failure
24,6,unknown
143,2,failure
157,2,failure
83,2,unknown
111,3,other
553,2,unknown
632,1,failure
115,3,failure
228,1,unknown
142,2,unknown
246,1,unknown
46,3,unknown
67,7,other
95,3,unknown
209,2,unknown
441,3,unknown
185,3,unknown
229,6,other
213,1,unknown
175,8,unknown
293,2,failure
46,2,other
169,3,failure
226,2,unknown
113,2,unknown
284,7,unknown
156,2,failure
151,4,unknown
68,2,unknown
56,2,failure
332,2,failure
196,2,unknown
24,6,failure
67,3,unknown
218,4,other
400,2,unknown
123,4,unknown
99,4,failure
362,6,unknown
111,2,unknown
444,2,failure
276,2,other
366,2,unknown
367,2,failure
158,5,other
29,2,unknown
221,2,unknown
197,3,unknown
183,3,unknown
113,3,unknown
228,1,unknown
57,1,unknown
535,1,unknown
91,1,other
43,3,unknown
265,1,unknown
299,1,failure
1462,2,failure
162,2,failure
465,2,failure
304,2,failure
487,2,unknown
251,3,unknown
261,3,unknown
8,4,failure
480,2,unknown
171,4,unknown
374,2,unknown
60,5,failure
241,2,failure
176,2,unknown
303,3,failure
649,2,unknown
353,6,failure
337,4,unknown
93,2,failure
291,2,unknown
252,2,unknown
546,3,unknown
204,2,failure
152,3,failure
267,4,unknown
406,2,unknown
320,2,other
410,5,unknown
210,2,unknown
198,2,failure
241,2,failure
427,2,failure
350,2,unknown
176,2,failure
93,3,unknown
118,4,failure
336,2,failure
387,10,unknown
106,2,unknown
205,3,unknown
135,3,failure
42,3,unknown
240,3,other
75,3,unknown
88,4,unknown
41,2,unknown
27,3,unknown
181,4,unknown
306,4,unknown
90,3,unknown
136,2,failure
154,2,success
305,3,other
190,2,unknown
47,4,unknown
172,2,failure
170,7,unknown
204,5,unknown
294,2,unknown
367,2,other
62,4,failure
113,3,other
144,3,failure
28,5,unknown
178,7,other
306,2,unknown
386,4,unknown
493,5,unknown
33,7,failure
167,4,unknown
125,5,unknown
185,10,unknown
341,3,unknown
415,3,other
168,2,failure
67,3,unknown
167,6,failure
151,5,unknown
384,7,unknown
192,4,unknown
100,2,unknown
308,2,unknown
54,11,unknown
197,4,unknown
290,4,other
72,2,unknown
115,2,failure
382,3,failure
100,3,failure
165,4,failure
506,2,other
140,3,failure
253,4,unknown
195,3,failure
235,2,failure
68,2,failure
165,3,failure
133,4,unknown
100,2,other
49,3,unknown
145,4,failure
103,6,unknown
26,6,failure
9,6,unknown
117,5,other
460,3,other
165,2,unknown
10,5,unknown
12,4,other
113,4,unknown
8,6,other
194,3,unknown
14,2,other
14,4,unknown
14,5,unknown
289,8,unknown
10,7,failure
354,8,unknown
236,4,failure
61,1,failure
306,4,failure
103,3,unknown
172,1,unknown
778,5,failure
39,1,unknown
1181,9,unknown
124,1,unknown
162,3,unknown
16,6,failure
233,1,failure
347,1,unknown
136,1,failure
196,1,unknown
452,1,other
33,1,failure
56,1,failure
191,1,other
78,2,unknown
274,1,failure
642,1,unknown
607,1,failure
67,1,failure
7,4,other
239,1,unknown
144,1,failure
54,4,unknown
123,1,failure
60,1,failure
123,3,unknown
270,1,unknown
259,1,unknown
238,1,unknown
224,1,failure
21,8,failure
128,2,failure
169,2,failure
198,1,other
302,1,unknown
146,4,unknown
71,3,unknown
88,1,unknown
213,1,failure
64,1,unknown
250,1,unknown
49,1,failure
124,1,failure
345,1,failure
242,1,unknown
20,6,other
1452,1,unknown
317,1,unknown
241,1,failure
250,1,unknown
67,1,failure
153,1,failure
432,1,unknown
48,1,unknown
158,1,other
72,2,failure
148,1,unknown
377,1,unknown
169,1,failure
217,1,unknown
50,1,unknown
160,1,failure
612,1,failure
64,4,unknown
310,1,unknown
7,6,failure
14,4,unknown
373,1,unknown
58,1,failure
55,4,unknown
153,1,failure
98,1,failure
180,1,unknown
192,1,failure
68,1,unknown
520,1,failure
148,1,failure
64,2,unknown
119,2,other
665,1,unknown
132,5,failure
111,1,unknown
188,1,unknown
210,1,failure
51,1,failure
185,1,failure
493,7,unknown
26,6,unknown
192,1,other
399,1,unknown
157,4,unknown
415,1,failure
282,4,failure
77,1,failure
101,1,failure
272,1,failure
133,1,other
39,1,failure
23,3,failure
267,1,other
12,5,unknown
353,1,unknown
578,1,other
77,1,failure
495,1,failure
8,7,unknown
233,1,failure
48,4,failure
24,7,unknown
187,1,failure
159,1,unknown
283,3,unknown
58,1,failure
181,1,unknown
151,1,failure
301,1,failure
106,1,failure
148,1,other
44,1,unknown
358,1,unknown
1286,1,unknown
122,2,failure
87,1,unknown
127,1,unknown
177,1,failure
454,1,unknown
332,1,other
123,5,unknown
984,1,failure
282,2,unknown
514,1,unknown
224,1,unknown
25,1,other
151,1,unknown
223,1,unknown
7,5,unknown
339,1,failure
76,2,other
82,3,unknown
298,1,unknown
51,1,failure
457,1,unknown
395,1,other
193,2,unknown
45,1,other
22,5,unknown
59,3,other
34,7,other
272,1,unknown
48,1,unknown
301,1,failure
164,1,other
199,1,unknown
133,1,unknown
151,1,failure
36,2,failure
325,1,unknown
193,1,unknown
36,1,unknown
110,1,unknown
56,1,failure
411,1,failure
174,1,failure
148,2,other
224,1,unknown
322,1,unknown
520,1,unknown
333,1,unknown
145,2,failure
128,1,unknown
290,2,unknown
375,1,unknown
185,1,unknown
178,1,failure
27,5,unknown
333,1,unknown
256,1,unknown
66,2,unknown
173,3,other
171,1,failure
26,1,failure
256,1,success
74,2,unknown
340,1,unknown
237,2,unknown
242,2,unknown
239,1,other
109,11,other
10,5,other
19,6,unknown
178,2,other
7,6,unknown
16,9,failure
45,2,unknown
229,5,failure
191,1,unknown
178,1,unknown
41,1,unknown
142,1,unknown
45,1,unknown
333,1,failure
10,5,unknown
166,2,unknown
423,1,unknown
84,1,other
66,1,unknown
79,2,failure
50,1,failure
135,1,failure
456,1,unknown
87,1,failure
676,3,unknown
78,1,failure
354,2,unknown
183,1,failure
117,1,unknown
265,7,unknown
98,1,failure
412,2,unknown
251,1,unknown
245,1,unknown
15,5,failure
268,1,unknown
144,2,other
166,1,unknown
404,1,unknown
192,1,failure
238,2,failure
52,1,unknown
210,2,unknown
133,1,unknown
18,8,other
123,2,failure
261,1,unknown
81,2,failure
65,2,unknown
102,1,failure
217,6,failure
157,3,unknown
463,1,failure
189,3,other
220,2,failure
500,2,failure
212,4,other
20,6,unknown
327,3,failure
823,2,unknown
352,1,unknown
52,1,unknown
116,1,unknown
95,1,unknown
564,3,unknown
188,1,failure
363,1,unknown
147,1,unknown
360,1,unknown
342,2,unknown
119,4,failure
80,4,unknown
265,1,unknown
15,11,unknown
54,5,unknown
67,4,failure
77,4,unknown
136,2,other
358,7,unknown
